Station Positions: 
0,35.775,6.425
1,6.450,6.350
2,22.400,7.325
3,16.725,5.175
4,16.475,4.175
5,9.950,3.425
6,4.625,3.400
7,6.675,10.350
8,33.100,6.350
9,39.925,6.775
10,11.550,6.300
11,11.575,8.975
12,11.850,3.500
13,15.150,2.150
14,15.425,6.325
15,15.425,8.250
16,6.925,8.600
17,26.150,6.300
18,25.350,6.375
19,19.675,6.350
20,3.850,1.325
21,29.050,6.300
22,15.600,1.525


 score_average_len: 
 ,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22
21 ,0.767 ,0.365 ,0.637 ,0.261 ,0.002 ,0.000 ,0.000 ,0.025 ,0.799 ,0.680 ,0.400 ,0.044 ,0.000 ,0.000 ,0.369 ,0.065 ,0.056 ,0.852 ,0.802 ,0.294 ,0.000 ,1.000 ,0.000 ,
22 ,0.000 ,0.000 ,0.000 ,0.016 ,0.066 ,0.069 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.080 ,0.943 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,1.000 ,

 score_intersect_ang: 
 ,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22
0 ,1.000 ,0.360 ,0.539 ,0.184 ,0.001 ,0.000 ,0.000 ,0.025 ,0.803 ,0.678 ,0.399 ,0.044 ,0.000 ,0.000 ,0.361 ,0.069 ,0.056 ,0.709 ,0.687 ,0.189 ,0.000 ,0.767 ,0.000 ,
1 ,0.360 ,1.000 ,0.103 ,0.442 ,0.078 ,0.000 ,0.000 ,0.287 ,0.363 ,0.301 ,0.810 ,0.057 ,0.000 ,0.000 ,0.767 ,0.078 ,0.557 ,0.361 ,0.362 ,0.754 ,0.000 ,0.365 ,0.000 ,
2 ,0.539 ,0.103 ,1.000 ,0.011 ,0.000 ,0.000 ,0.000 ,0.000 ,0.556 ,0.438 ,0.107 ,0.000 ,0.000 ,0.000 ,0.136 ,0.000 ,0.000 ,0.683 ,0.718 ,0.284 ,0.000 ,0.636 ,0.000 ,
3 ,0.184 ,0.442 ,0.011 ,1.000 ,0.621 ,0.063 ,0.039 ,0.006 ,0.190 ,0.140 ,0.450 ,0.014 ,0.126 ,0.005 ,0.537 ,0.157 ,0.043 ,0.166 ,0.108 ,0.490 ,0.000 ,0.239 ,0.016 ,
4 ,0.001 ,0.078 ,0.000 ,0.621 ,1.000 ,0.225 ,0.092 ,0.000 ,0.001 ,0.001 ,0.091 ,0.000 ,0.492 ,0.139 ,0.263 ,0.120 ,0.000 ,0.003 ,0.004 ,0.130 ,0.017 ,0.002 ,0.065 ,
5 ,0.000 ,0.000 ,0.000 ,0.063 ,0.225 ,1.000 ,0.355 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.476 ,0.208 ,0.024 ,0.004 ,0.000 ,0.000 ,0.000 ,0.000 ,0.089 ,0.000 ,0.064 ,
6 ,0.000 ,0.000 ,0.000 ,0.039 ,0.092 ,0.355 ,1.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.144 ,0.051 ,0.018 ,0.004 ,0.000 ,0.000 ,0.000 ,0.000 ,0.846 ,0.000 ,0.000 ,
7 ,0.025 ,0.287 ,0.000 ,0.006 ,0.000 ,0.000 ,0.000 ,1.000 ,0.025 ,0.025 ,0.040 ,0.000 ,0.000 ,0.000 ,0.031 ,0.000 ,0.444 ,0.025 ,0.025 ,0.028 ,0.000 ,0.025 ,0.000 ,
8 ,0.803 ,0.363 ,0.556 ,0.190 ,0.001 ,0.000 ,0.000 ,0.025 ,1.000 ,0.629 ,0.400 ,0.044 ,0.000 ,0.000 ,0.365 ,0.069 ,0.057 ,0.728 ,0.704 ,0.247 ,0.000 ,0.799 ,0.000 ,
9 ,0.678 ,0.301 ,0.438 ,0.140 ,0.001 ,0.000 ,0.000 ,0.025 ,0.629 ,1.000 ,0.353 ,0.044 ,0.000 ,0.000 ,0.308 ,0.069 ,0.052 ,0.609 ,0.592 ,0.112 ,0.000 ,0.663 ,0.000 ,
10 ,0.399 ,0.810 ,0.107 ,0.450 ,0.091 ,0.000 ,0.000 ,0.040 ,0.400 ,0.353 ,1.000 ,0.338 ,0.000 ,0.000 ,0.851 ,0.105 ,0.108 ,0.398 ,0.410 ,0.820 ,0.000 ,0.400 ,0.000 ,
11 ,0.044 ,0.057 ,0.000 ,0.014 ,0.000 ,0.000 ,0.000 ,0.000 ,0.044 ,0.044 ,0.338 ,1.000 ,0.000 ,0.000 ,0.066 ,0.000 ,0.000 ,0.044 ,0.045 ,0.049 ,0.000 ,0.044 ,0.000 ,
12 ,0.000 ,0.000 ,0.000 ,0.126 ,0.492 ,0.476 ,0.144 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,1.000 ,0.228 ,0.025 ,0.005 ,0.000 ,0.000 ,0.000 ,0.002 ,0.055 ,0.000 ,0.080 ,
13 ,0.000 ,0.000 ,0.000 ,0.005 ,0.139 ,0.208 ,0.051 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.228 ,1.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.925 ,
14 ,0.361 ,0.767 ,0.136 ,0.537 ,0.263 ,0.024 ,0.018 ,0.031 ,0.365 ,0.308 ,0.851 ,0.066 ,0.025 ,0.000 ,1.000 ,0.372 ,0.085 ,0.372 ,0.388 ,0.818 ,0.000 ,0.369 ,0.000 ,
15 ,0.069 ,0.078 ,0.000 ,0.157 ,0.120 ,0.004 ,0.004 ,0.000 ,0.069 ,0.069 ,0.105 ,0.000 ,0.005 ,0.000 ,0.372 ,1.000 ,0.000 ,0.071 ,0.072 ,0.096 ,0.000 ,0.070 ,0.000 ,
16 ,0.056 ,0.557 ,0.000 ,0.043 ,0.000 ,0.000 ,0.000 ,0.444 ,0.057 ,0.052 ,0.108 ,0.000 ,0.000 ,0.000 ,0.085 ,0.000 ,1.000 ,0.057 ,0.053 ,0.077 ,0.000 ,0.058 ,0.000 ,
17 ,0.709 ,0.361 ,0.683 ,0.166 ,0.003 ,0.000 ,0.000 ,0.025 ,0.728 ,0.609 ,0.398 ,0.044 ,0.000 ,0.000 ,0.372 ,0.071 ,0.057 ,1.000 ,0.956 ,0.337 ,0.000 ,0.852 ,0.000 ,
18 ,0.687 ,0.362 ,0.718 ,0.108 ,0.004 ,0.000 ,0.000 ,0.025 ,0.704 ,0.592 ,0.410 ,0.045 ,0.000 ,0.000 ,0.388 ,0.072 ,0.053 ,0.956 ,1.000 ,0.374 ,0.000 ,0.801 ,0.000 ,
19 ,0.189 ,0.754 ,0.284 ,0.490 ,0.130 ,0.000 ,0.000 ,0.028 ,0.247 ,0.112 ,0.820 ,0.049 ,0.002 ,0.000 ,0.818 ,0.096 ,0.077 ,0.337 ,0.374 ,1.000 ,0.000 ,0.294 ,0.000 ,
20 ,0.000 ,0.000 ,0.000 ,0.000 ,0.017 ,0.089 ,0.846 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.055 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,1.000 ,0.000 ,0.000 ,
21 ,0.767 ,0.365 ,0.636 ,0.239 ,0.002 ,0.000 ,0.000 ,0.025 ,0.799 ,0.663 ,0.400 ,0.044 ,0.000 ,0.000 ,0.369 ,0.070 ,0.058 ,0.852 ,0.801 ,0.294 ,0.000 ,1.000 ,0.000 ,
22 ,0.000 ,0.000 ,0.000 ,0.016 ,0.065 ,0.064 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.080 ,0.925 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,1.000 ,
